episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
5339,173.49068336340898,0.9999997725816838,6.6431745603385375,0.9999998483877892,"[{'omega': 1.9995661, 'delta': 1.9999975}, {'omega': 1.9999859, 'delta': 1.9999554}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9995172, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5340,128.12055755745138,0.9999997000855386,6.523002592777433,0.9999998000570258,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999434}]",5
5341,139.47259710327776,0.34820805803490373,0.18589101297447377,0.5654720386899358,"[{'omega': 1.796102, 'delta': 2.0}, {'omega': 1.9977578, 'delta': 2.0}, {'omega': -1.9569892, 'delta': 1.9999425}, {'omega': -2.0, 'delta': -1.9999999}, {'omega': -0.9424202, 'delta': -1.9941535}, {'omega': 1.9960356, 'delta': 1.9999992}, {'omega': 0.56331706, 'delta': -2.0}, {'omega': 1.9999999, 'delta': -1.9998626}, {'omega': -1.9999918, 'delta': 1.9999548}, {'omega': 1.9998529, 'delta': 1.9835489}]",10
5342,130.5310420878245,0.9999996952329776,6.5160320280346395,0.9999997968219851,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999998}, {'omega': 2.0, 'delta': 2.0}]",5
5343,126.57536642910804,0.6037995234878647,0.4020850064691868,0.7358663489919097,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 1.8604814, 'delta': 1.4711676}, {'omega': -1.9980747, 'delta': -2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999812}]",5
5344,149.97149235967345,0.0026791482250594707,0.0011651007269600957,0.33511943215003964,"[{'omega': -0.80049485, 'delta': 2.0}, {'omega': 1.9362369, 'delta': 1.193887}, {'omega': -1.9999999, 'delta': -2.0}, {'omega': -1.9998752, 'delta': 2.0}, {'omega': 1.9999973, 'delta': -1.5866024}]",5
5345,159.19110896779074,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5346,90.0273417447791,0.9999997082987191,6.535061663816283,0.9999998055324794,"[{'omega': 2.0, 'delta': 1.9998606}, {'omega': 1.9999857, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5347,110.2146160312083,0.9999997299971863,6.568631710093655,0.9999998199981243,"[{'omega': 1.9999983, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9995754, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5348,138.22080312768475,0.9999997270357563,6.563894238678431,0.9999998180238375,"[{'omega': 1.9996121, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
