,loss_crab_t,fid_crab_t,inf_crab_t
377,0.01261724849067916,0.9937012264491769,-2.2007440048261504
378,0.005919221666082982,0.9970425433719192,-2.529081615701995
379,0.013937472689763336,0.9930435582488651,-2.1576128470274853
380,0.0054909985183317685,0.9972565240204417,-2.5616988379067456
381,0.0118292412943567,0.9940941614207554,-2.228718427520172
382,0.00548127073093112,0.9972610385636191,-2.5624140824174138
383,0.011249103986621833,0.9943834142861301,-2.2505276090267774
384,0.005451212392653513,0.9972762246549428,-2.564828715564497
385,0.011498971885032306,0.994258947396047,-2.2410084737730642
386,0.005326614132951337,0.9973385120463748,-2.574875495181981
387,0.012064974527730166,0.9939765788473496,-2.220156770255003
388,0.005178823037409355,0.9974122723884457,-2.5870814401458104
389,0.01310884393789221,0.993456402771959,-2.184183440238712
390,0.00503293878450441,0.9974849970154945,-2.5994614952388746
391,0.008842660966275836,0.9955834211561136,-2.3549140122192322
392,0.010931219284278336,0.9945416835620674,-2.2629412903472614
393,0.005148258782694117,0.9974273630349176,-2.589621494467944
394,0.009785670262826285,0.9951131574507128,-2.3109716534165425
395,0.004960708530146586,0.9975211806882838,-2.6057551290549053
396,0.009898478015858627,0.9950568699198598,-2.30599796078264
397,0.005059342030074443,0.9974719319312821,-2.597211236769964
398,0.009177360108008037,0.9954164440430164,-2.3387974623261476
399,0.0049992506422543905,0.997502054098836,-2.60241697151847
400,0.008878122890056909,0.995565813394473,-2.3531860342604625
401,0.004959755455088584,0.9975218896355581,-2.605879355909598
402,0.009668008037059092,0.9951717554571403,-2.316210741697103
403,0.004813775545448362,0.9975945399199044,-2.6188018460522384
404,0.010263225148868167,0.9948748684768124,-2.2902949850894374
405,0.004706206412939348,0.9976483316549845,-2.628623926680013
406,0.007627348988025246,0.9961900677336333,-2.419082745217991
407,0.009205191738476668,0.9954028422901211,-2.3375105971077974
408,0.004670716964336751,0.9976660219592007,-2.631903234325168
409,0.007697845323571433,0.9961547729968055,-2.4150780165063357
410,0.0047065233670060685,0.997648157846355,-2.6285918297478386
411,0.008429841377652446,0.9957896302053537,-2.3756797586248033
412,0.004606974693945217,0.9976980752357911,-2.637908874895144
413,0.009256627736058159,0.9953769300487368,-2.335069535240751
